EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
start,2023-05-02T19:45:37.786000,,40,44211,running,cli,,,,,,,,ios12,,,"sync-from",
start,2023-05-02T19:45:37.786097,,40,44199,running,cli,,,,,,,,ios0,,,"sync-from",
start,2023-05-02T19:45:37.786137,,40,44219,running,cli,,,,,,,,ios16,,,"sync-from",
start,2023-05-02T19:45:37.786244,,40,44203,running,cli,,,,,,,,ios10,,,"sync-from",
start,2023-05-02T19:45:37.786319,,40,44204,running,cli,,,,,,,,ios25,,,"sync-from",
start,2023-05-02T19:45:37.786408,,40,44211,running,cli,,,,,,,,ios12,,,"taking device lock",
start,2023-05-02T19:45:37.786462,,40,44223,running,cli,,,,,,,,ios17,,,"sync-from",
stop,2023-05-02T19:45:37.786579,0.000171,40,44211,running,cli,,,,,,,,ios12,,,"taking device lock",
start,2023-05-02T19:45:37.786887,,40,44199,running,cli,,,,,,,,ios0,,,"taking device lock",
start,2023-05-02T19:45:37.786896,,40,44203,running,cli,,,,,,,,ios10,,,"taking device lock",
start,2023-05-02T19:45:37.786887,,40,44219,running,cli,,,,,,,,ios16,,,"taking device lock",
start,2023-05-02T19:45:37.786937,,40,44204,running,cli,,,,,,,,ios25,,,"taking device lock",
start,2023-05-02T19:45:37.786985,,40,44223,running,cli,,,,,,,,ios17,,,"taking device lock",
stop,2023-05-02T19:45:37.787060,0.000164,40,44203,running,cli,,,,,,,,ios10,,,"taking device lock",
start,2023-05-02T19:45:37.787367,,40,44232,running,cli,,,,,,,,ios20,,,"sync-from",
stop,2023-05-02T19:45:37.787482,0.000595,40,44219,running,cli,,,,,,,,ios16,,,"taking device lock",
stop,2023-05-02T19:45:37.787765,0.000828,40,44204,running,cli,,,,,,,,ios25,,,"taking device lock",
start,2023-05-02T19:45:37.787955,,40,44202,running,cli,,,,,,,,ios1,,,"sync-from",
start,2023-05-02T19:45:37.788227,,40,44205,running,cli,,,,,,,,ios11,,,"sync-from",
stop,2023-05-02T19:45:37.788385,0.001498,40,44199,running,cli,,,,,,,,ios0,,,"taking device lock",
stop,2023-05-02T19:45:37.788446,0.001461,40,44223,running,cli,,,,,,,,ios17,,,"taking device lock",
start,2023-05-02T19:45:37.788632,,40,44202,running,cli,,,,,,,,ios1,,,"taking device lock",
start,2023-05-02T19:45:37.788631,,40,44232,running,cli,,,,,,,,ios20,,,"taking device lock",
start,2023-05-02T19:45:37.788708,,40,44205,running,cli,,,,,,,,ios11,,,"taking device lock",
stop,2023-05-02T19:45:37.788719,0.000087,40,44202,running,cli,,,,,,,,ios1,,,"taking device lock",
stop,2023-05-02T19:45:37.788940,0.000309,40,44232,running,cli,,,,,,,,ios20,,,"taking device lock",
start,2023-05-02T19:45:37.789108,,40,44234,running,cli,,,,,,,,ios26,,,"sync-from",
stop,2023-05-02T19:45:37.789211,0.000503,40,44205,running,cli,,,,,,,,ios11,,,"taking device lock",
start,2023-05-02T19:45:37.789450,,40,44234,running,cli,,,,,,,,ios26,,,"taking device lock",
stop,2023-05-02T19:45:37.789555,0.000105,40,44234,running,cli,,,,,,,,ios26,,,"taking device lock",
start,2023-05-02T19:45:37.789914,,40,44227,running,cli,,,,,,,,ios37,,,"sync-from",
start,2023-05-02T19:45:37.790170,,40,44227,running,cli,,,,,,,,ios37,,,"taking device lock",
stop,2023-05-02T19:45:37.790264,0.000094,40,44227,running,cli,,,,,,,,ios37,,,"taking device lock",
start,2023-05-02T19:45:37.790373,,40,44226,running,cli,,,,,,,,ios18,,,"sync-from",
start,2023-05-02T19:45:37.790632,,40,44226,running,cli,,,,,,,,ios18,,,"taking device lock",
stop,2023-05-02T19:45:37.790817,0.000185,40,44226,running,cli,,,,,,,,ios18,,,"taking device lock",
start,2023-05-02T19:45:37.791619,,40,44229,running,cli,,,,,,,,ios2,,,"sync-from",
start,2023-05-02T19:45:37.791777,,40,44229,running,cli,,,,,,,,ios2,,,"taking device lock",
stop,2023-05-02T19:45:37.791858,0.000081,40,44229,running,cli,,,,,,,,ios2,,,"taking device lock",
start,2023-05-02T19:45:37.792207,,40,44240,running,cli,,,,,,,,ios5,,,"sync-from",
start,2023-05-02T19:45:37.792509,,40,44240,running,cli,,,,,,,,ios5,,,"taking device lock",
stop,2023-05-02T19:45:37.792615,0.000106,40,44240,running,cli,,,,,,,,ios5,,,"taking device lock",
start,2023-05-02T19:45:37.793104,,40,44218,running,cli,,,,,,,,ios67,,,"sync-from",
start,2023-05-02T19:45:37.793251,,40,44218,running,cli,,,,,,,,ios67,,,"taking device lock",
stop,2023-05-02T19:45:37.793351,0.000100,40,44218,running,cli,,,,,,,,ios67,,,"taking device lock",
start,2023-05-02T19:45:37.793625,,40,44236,running,cli,,,,,,,,ios32,,,"sync-from",
start,2023-05-02T19:45:37.793854,,40,44236,running,cli,,,,,,,,ios32,,,"taking device lock",
stop,2023-05-02T19:45:37.793954,0.000100,40,44236,running,cli,,,,,,,,ios32,,,"taking device lock",
start,2023-05-02T19:45:37.795395,,40,44213,running,cli,,,,,,,,ios27,,,"sync-from",
start,2023-05-02T19:45:37.795693,,40,44213,running,cli,,,,,,,,ios27,,,"taking device lock",
stop,2023-05-02T19:45:37.795802,0.000109,40,44213,running,cli,,,,,,,,ios27,,,"taking device lock",
start,2023-05-02T19:45:37.796469,,40,44198,running,cli,,,,,,,,ios15,,,"sync-from",
start,2023-05-02T19:45:37.796698,,40,44198,running,cli,,,,,,,,ios15,,,"taking device lock",
stop,2023-05-02T19:45:37.796817,0.000119,40,44198,running,cli,,,,,,,,ios15,,,"taking device lock",
start,2023-05-02T19:45:37.797664,,40,44230,running,cli,,,,,,,,ios50,,,"sync-from",
start,2023-05-02T19:45:37.798051,,40,44230,running,cli,,,,,,,,ios50,,,"taking device lock",
stop,2023-05-02T19:45:37.798258,0.000207,40,44230,running,cli,,,,,,,,ios50,,,"taking device lock",
start,2023-05-02T19:45:37.799266,,40,44235,running,cli,,,,,,,,ios79,,,"sync-from",
start,2023-05-02T19:45:37.799494,,40,44238,running,cli,,,,,,,,ios47,,,"sync-from",
start,2023-05-02T19:45:37.799657,,40,44235,running,cli,,,,,,,,ios79,,,"taking device lock",
stop,2023-05-02T19:45:37.799817,0.000160,40,44235,running,cli,,,,,,,,ios79,,,"taking device lock",
start,2023-05-02T19:45:37.800181,,40,44238,running,cli,,,,,,,,ios47,,,"taking device lock",
stop,2023-05-02T19:45:37.800345,0.000164,40,44238,running,cli,,,,,,,,ios47,,,"taking device lock",
start,2023-05-02T19:45:37.800444,,40,44203,running,cli,,,,,,,,ios10,connect,,"connect",
info,2023-05-02T19:45:37.800642,,40,44203,running,cli,,,,,,,,ios10,connect,,"send NED connect",
start,2023-05-02T19:45:37.801016,,40,44211,running,cli,,,,,,,,ios12,connect,,"connect",
start,2023-05-02T19:45:37.801458,,40,44246,running,cli,,,,,,,,ios24,,,"sync-from",
info,2023-05-02T19:45:37.801648,,40,44211,running,cli,,,,,,,,ios12,connect,,"send NED connect",
start,2023-05-02T19:45:37.802122,,40,44246,running,cli,,,,,,,,ios24,,,"taking device lock",
stop,2023-05-02T19:45:37.802333,0.000211,40,44246,running,cli,,,,,,,,ios24,,,"taking device lock",
start,2023-05-02T19:45:37.802826,,40,44228,running,cli,,,,,,,,ios19,,,"sync-from",
start,2023-05-02T19:45:37.803737,,40,44221,running,cli,,,,,,,,ios73,,,"sync-from",
start,2023-05-02T19:45:37.803996,,40,44239,running,cli,,,,,,,,ios54,,,"sync-from",
start,2023-05-02T19:45:37.804061,,40,44219,running,cli,,,,,,,,ios16,connect,,"connect",
start,2023-05-02T19:45:37.804225,,40,44228,running,cli,,,,,,,,ios19,,,"taking device lock",
info,2023-05-02T19:45:37.804371,,40,44219,running,cli,,,,,,,,ios16,connect,,"send NED connect",
stop,2023-05-02T19:45:37.804500,0.000275,40,44228,running,cli,,,,,,,,ios19,,,"taking device lock",
start,2023-05-02T19:45:37.804663,,40,44204,running,cli,,,,,,,,ios25,connect,,"connect",
start,2023-05-02T19:45:37.804919,,40,44239,running,cli,,,,,,,,ios54,,,"taking device lock",
info,2023-05-02T19:45:37.805047,,40,44204,running,cli,,,,,,,,ios25,connect,,"send NED connect",
start,2023-05-02T19:45:37.805063,,40,44221,running,cli,,,,,,,,ios73,,,"taking device lock",
stop,2023-05-02T19:45:37.805106,0.000187,40,44239,running,cli,,,,,,,,ios54,,,"taking device lock",
start,2023-05-02T19:45:37.805767,,40,44248,running,cli,,,,,,,,ios51,,,"sync-from",
stop,2023-05-02T19:45:37.806091,0.001028,40,44221,running,cli,,,,,,,,ios73,,,"taking device lock",
start,2023-05-02T19:45:37.806329,,40,44248,running,cli,,,,,,,,ios51,,,"taking device lock",
stop,2023-05-02T19:45:37.806495,0.000166,40,44248,running,cli,,,,,,,,ios51,,,"taking device lock",
start,2023-05-02T19:45:37.806634,,40,44247,running,cli,,,,,,,,ios45,,,"sync-from",
start,2023-05-02T19:45:37.807216,,40,44247,running,cli,,,,,,,,ios45,,,"taking device lock",
stop,2023-05-02T19:45:37.807412,0.000196,40,44247,running,cli,,,,,,,,ios45,,,"taking device lock",
start,2023-05-02T19:45:37.807783,,40,44199,running,cli,,,,,,,,ios0,connect,,"connect",
info,2023-05-02T19:45:37.808045,,40,44199,running,cli,,,,,,,,ios0,connect,,"send NED connect",
start,2023-05-02T19:45:37.808061,,40,44261,running,cli,,,,,,,,ios34,,,"sync-from",
start,2023-05-02T19:45:37.808322,,40,44202,running,cli,,,,,,,,ios1,connect,,"connect",
info,2023-05-02T19:45:37.808504,,40,44202,running,cli,,,,,,,,ios1,connect,,"send NED connect",
start,2023-05-02T19:45:37.808611,,40,44261,running,cli,,,,,,,,ios34,,,"taking device lock",
stop,2023-05-02T19:45:37.808798,0.000187,40,44261,running,cli,,,,,,,,ios34,,,"taking device lock",
start,2023-05-02T19:45:37.809667,,40,44223,running,cli,,,,,,,,ios17,connect,,"connect",
info,2023-05-02T19:45:37.809909,,40,44223,running,cli,,,,,,,,ios17,connect,,"send NED connect",
start,2023-05-02T19:45:37.809990,,40,44251,running,cli,,,,,,,,ios29,,,"sync-from",
start,2023-05-02T19:45:37.810387,,40,44251,running,cli,,,,,,,,ios29,,,"taking device lock",
stop,2023-05-02T19:45:37.810598,0.000211,40,44251,running,cli,,,,,,,,ios29,,,"taking device lock",
start,2023-05-02T19:45:37.811362,,40,44242,running,cli,,,,,,,,ios41,,,"sync-from",
start,2023-05-02T19:45:37.811469,,40,44234,running,cli,,,,,,,,ios26,connect,,"connect",
start,2023-05-02T19:45:37.811866,,40,44257,running,cli,,,,,,,,ios30,,,"sync-from",
info,2023-05-02T19:45:37.812156,,40,44234,running,cli,,,,,,,,ios26,connect,,"send NED connect",
start,2023-05-02T19:45:37.812532,,40,44215,running,cli,,,,,,,,ios14,,,"sync-from",
start,2023-05-02T19:45:37.812613,,40,44257,running,cli,,,,,,,,ios30,,,"taking device lock",
start,2023-05-02T19:45:37.812703,,40,44242,running,cli,,,,,,,,ios41,,,"taking device lock",
stop,2023-05-02T19:45:37.812790,0.000177,40,44257,running,cli,,,,,,,,ios30,,,"taking device lock",
stop,2023-05-02T19:45:37.813302,0.000599,40,44242,running,cli,,,,,,,,ios41,,,"taking device lock",
start,2023-05-02T19:45:37.814052,,40,44215,running,cli,,,,,,,,ios14,,,"taking device lock",
stop,2023-05-02T19:45:37.814237,0.000185,40,44215,running,cli,,,,,,,,ios14,,,"taking device lock",
start,2023-05-02T19:45:37.814842,,40,44250,running,cli,,,,,,,,ios49,,,"sync-from",
start,2023-05-02T19:45:37.815720,,40,44250,running,cli,,,,,,,,ios49,,,"taking device lock",
start,2023-05-02T19:45:37.815840,,40,44227,running,cli,,,,,,,,ios37,connect,,"connect",
stop,2023-05-02T19:45:37.816048,0.000328,40,44250,running,cli,,,,,,,,ios49,,,"taking device lock",
start,2023-05-02T19:45:37.816166,,40,44226,running,cli,,,,,,,,ios18,connect,,"connect",
start,2023-05-02T19:45:37.816328,,40,44240,running,cli,,,,,,,,ios5,connect,,"connect",
info,2023-05-02T19:45:37.816564,,40,44240,running,cli,,,,,,,,ios5,connect,,"send NED connect",
info,2023-05-02T19:45:37.816564,,40,44226,running,cli,,,,,,,,ios18,connect,,"send NED connect",
info,2023-05-02T19:45:37.816786,,40,44227,running,cli,,,,,,,,ios37,connect,,"send NED connect",
start,2023-05-02T19:45:37.816879,,40,44205,running,cli,,,,,,,,ios11,connect,,"connect",
info,2023-05-02T19:45:37.817087,,40,44205,running,cli,,,,,,,,ios11,connect,,"send NED connect",
start,2023-05-02T19:45:37.818694,,40,44210,running,cli,,,,,,,,ios13,,,"sync-from",
start,2023-05-02T19:45:37.819229,,40,44229,running,cli,,,,,,,,ios2,connect,,"connect",
start,2023-05-02T19:45:37.819468,,40,44252,running,cli,,,,,,,,ios52,,,"sync-from",
info,2023-05-02T19:45:37.819682,,40,44229,running,cli,,,,,,,,ios2,connect,,"send NED connect",
start,2023-05-02T19:45:37.819950,,40,44210,running,cli,,,,,,,,ios13,,,"taking device lock",
start,2023-05-02T19:45:37.819999,,40,44252,running,cli,,,,,,,,ios52,,,"taking device lock",
stop,2023-05-02T19:45:37.820237,0.000287,40,44210,running,cli,,,,,,,,ios13,,,"taking device lock",
start,2023-05-02T19:45:37.820613,,40,44266,running,cli,,,,,,,,ios56,,,"sync-from",
stop,2023-05-02T19:45:37.821140,0.001141,40,44252,running,cli,,,,,,,,ios52,,,"taking device lock",
start,2023-05-02T19:45:37.821876,,40,44266,running,cli,,,,,,,,ios56,,,"taking device lock",
start,2023-05-02T19:45:37.822030,,40,44236,running,cli,,,,,,,,ios32,connect,,"connect",
start,2023-05-02T19:45:37.822995,,40,44198,running,cli,,,,,,,,ios15,connect,,"connect",
start,2023-05-02T19:45:37.821712,,40,44232,running,cli,,,,,,,,ios20,connect,,"connect",
start,2023-05-02T19:45:37.823139,,40,44230,running,cli,,,,,,,,ios50,connect,,"connect",
start,2023-05-02T19:45:37.823185,,40,44269,running,cli,,,,,,,,ios61,,,"sync-from",
stop,2023-05-02T19:45:37.823221,0.001345,40,44266,running,cli,,,,,,,,ios56,,,"taking device lock",
info,2023-05-02T19:45:37.823470,,40,44236,running,cli,,,,,,,,ios32,connect,,"send NED connect",
info,2023-05-02T19:45:37.823471,,40,44198,running,cli,,,,,,,,ios15,connect,,"send NED connect",
info,2023-05-02T19:45:37.823523,,40,44230,running,cli,,,,,,,,ios50,connect,,"send NED connect",
info,2023-05-02T19:45:37.823662,,40,44232,running,cli,,,,,,,,ios20,connect,,"send NED connect",
start,2023-05-02T19:45:37.823929,,40,44269,running,cli,,,,,,,,ios61,,,"taking device lock",
stop,2023-05-02T19:45:37.824222,0.000293,40,44269,running,cli,,,,,,,,ios61,,,"taking device lock",
start,2023-05-02T19:45:37.824284,,40,44213,running,cli,,,,,,,,ios27,connect,,"connect",
start,2023-05-02T19:45:37.825270,,40,44255,running,cli,,,,,,,,ios57,,,"sync-from",
start,2023-05-02T19:45:37.825624,,40,44271,running,cli,,,,,,,,ios8,,,"sync-from",
info,2023-05-02T19:45:37.825813,,40,44213,running,cli,,,,,,,,ios27,connect,,"send NED connect",
start,2023-05-02T19:45:37.826158,,40,44218,running,cli,,,,,,,,ios67,connect,,"connect",
start,2023-05-02T19:45:37.826233,,40,44271,running,cli,,,,,,,,ios8,,,"taking device lock",
start,2023-05-02T19:45:37.826231,,40,44255,running,cli,,,,,,,,ios57,,,"taking device lock",
stop,2023-05-02T19:45:37.826587,0.000354,40,44271,running,cli,,,,,,,,ios8,,,"taking device lock",
info,2023-05-02T19:45:37.826851,,40,44218,running,cli,,,,,,,,ios67,connect,,"send NED connect",
stop,2023-05-02T19:45:37.826882,0.000651,40,44255,running,cli,,,,,,,,ios57,,,"taking device lock",
start,2023-05-02T19:45:37.827119,,40,44235,running,cli,,,,,,,,ios79,connect,,"connect",
start,2023-05-02T19:45:37.828366,,40,44264,running,cli,,,,,,,,ios63,,,"sync-from",
info,2023-05-02T19:45:37.828750,,40,44235,running,cli,,,,,,,,ios79,connect,,"send NED connect",
start,2023-05-02T19:45:37.829246,,40,44264,running,cli,,,,,,,,ios63,,,"taking device lock",
stop,2023-05-02T19:45:37.829470,0.000224,40,44264,running,cli,,,,,,,,ios63,,,"taking device lock",
start,2023-05-02T19:45:37.829939,,40,44259,running,cli,,,,,,,,ios6,,,"sync-from",
start,2023-05-02T19:45:37.830048,,40,44260,running,cli,,,,,,,,ios70,,,"sync-from",
start,2023-05-02T19:45:37.830658,,40,44260,running,cli,,,,,,,,ios70,,,"taking device lock",
start,2023-05-02T19:45:37.830658,,40,44259,running,cli,,,,,,,,ios6,,,"taking device lock",
start,2023-05-02T19:45:37.830818,,40,44276,running,cli,,,,,,,,ios78,,,"sync-from",
stop,2023-05-02T19:45:37.830841,0.000183,40,44259,running,cli,,,,,,,,ios6,,,"taking device lock",
stop,2023-05-02T19:45:37.831319,0.000661,40,44260,running,cli,,,,,,,,ios70,,,"taking device lock",
start,2023-05-02T19:45:37.831901,,40,44276,running,cli,,,,,,,,ios78,,,"taking device lock",
stop,2023-05-02T19:45:37.832081,0.000180,40,44276,running,cli,,,,,,,,ios78,,,"taking device lock",
start,2023-05-02T19:45:37.832733,,40,44233,running,cli,,,,,,,,ios43,,,"sync-from",
start,2023-05-02T19:45:37.833088,,40,44233,running,cli,,,,,,,,ios43,,,"taking device lock",
stop,2023-05-02T19:45:37.833431,0.000343,40,44233,running,cli,,,,,,,,ios43,,,"taking device lock",
start,2023-05-02T19:45:37.834051,,40,44228,running,cli,,,,,,,,ios19,connect,,"connect",
start,2023-05-02T19:45:37.834152,,40,44272,running,cli,,,,,,,,ios69,,,"sync-from",
start,2023-05-02T19:45:37.834398,,40,44246,running,cli,,,,,,,,ios24,connect,,"connect",
info,2023-05-02T19:45:37.834426,,40,44228,running,cli,,,,,,,,ios19,connect,,"send NED connect",
start,2023-05-02T19:45:37.834523,,40,44239,running,cli,,,,,,,,ios54,connect,,"connect",
info,2023-05-02T19:45:37.834570,,40,44246,running,cli,,,,,,,,ios24,connect,,"send NED connect",
info,2023-05-02T19:45:37.834701,,40,44239,running,cli,,,,,,,,ios54,connect,,"send NED connect",
start,2023-05-02T19:45:37.834700,,40,44272,running,cli,,,,,,,,ios69,,,"taking device lock",
stop,2023-05-02T19:45:37.835819,0.001119,40,44272,running,cli,,,,,,,,ios69,,,"taking device lock",
start,2023-05-02T19:45:37.836350,,40,44268,running,cli,,,,,,,,ios75,,,"sync-from",
start,2023-05-02T19:45:37.836810,,40,44267,running,cli,,,,,,,,ios65,,,"sync-from",
start,2023-05-02T19:45:37.836933,,40,44268,running,cli,,,,,,,,ios75,,,"taking device lock",
stop,2023-05-02T19:45:37.837090,0.000157,40,44268,running,cli,,,,,,,,ios75,,,"taking device lock",
start,2023-05-02T19:45:37.837766,,40,44267,running,cli,,,,,,,,ios65,,,"taking device lock",
stop,2023-05-02T19:45:37.838108,0.000342,40,44267,running,cli,,,,,,,,ios65,,,"taking device lock",
start,2023-05-02T19:45:37.838321,,40,44238,running,cli,,,,,,,,ios47,connect,,"connect",
info,2023-05-02T19:45:37.838813,,40,44238,running,cli,,,,,,,,ios47,connect,,"send NED connect",
start,2023-05-02T19:45:37.839960,,40,44244,running,cli,,,,,,,,ios22,,,"sync-from",
start,2023-05-02T19:45:37.840563,,40,44244,running,cli,,,,,,,,ios22,,,"taking device lock",
stop,2023-05-02T19:45:37.840812,0.000249,40,44244,running,cli,,,,,,,,ios22,,,"taking device lock",
start,2023-05-02T19:45:37.841150,,40,44221,running,cli,,,,,,,,ios73,connect,,"connect",
start,2023-05-02T19:45:37.841260,,40,44247,running,cli,,,,,,,,ios45,connect,,"connect",
info,2023-05-02T19:45:37.841560,,40,44221,running,cli,,,,,,,,ios73,connect,,"send NED connect",
start,2023-05-02T19:45:37.841969,,40,44261,running,cli,,,,,,,,ios34,connect,,"connect",
info,2023-05-02T19:45:37.841968,,40,44247,running,cli,,,,,,,,ios45,connect,,"send NED connect",
info,2023-05-02T19:45:37.842244,,40,44261,running,cli,,,,,,,,ios34,connect,,"send NED connect",
start,2023-05-02T19:45:37.842466,,40,44275,running,cli,,,,,,,,ios72,,,"sync-from",
start,2023-05-02T19:45:37.842877,,40,44275,running,cli,,,,,,,,ios72,,,"taking device lock",
start,2023-05-02T19:45:37.843074,,40,44248,running,cli,,,,,,,,ios51,connect,,"connect",
stop,2023-05-02T19:45:37.843109,0.000232,40,44275,running,cli,,,,,,,,ios72,,,"taking device lock",
info,2023-05-02T19:45:37.843367,,40,44248,running,cli,,,,,,,,ios51,connect,,"send NED connect",
start,2023-05-02T19:45:37.844609,,40,44262,running,cli,,,,,,,,ios71,,,"sync-from",
start,2023-05-02T19:45:37.845103,,40,44262,running,cli,,,,,,,,ios71,,,"taking device lock",
stop,2023-05-02T19:45:37.845290,0.000187,40,44262,running,cli,,,,,,,,ios71,,,"taking device lock",
start,2023-05-02T19:45:37.846008,,40,44257,running,cli,,,,,,,,ios30,connect,,"connect",
info,2023-05-02T19:45:37.846354,,40,44257,running,cli,,,,,,,,ios30,connect,,"send NED connect",
start,2023-05-02T19:45:37.846480,,40,44277,running,cli,,,,,,,,ios7,,,"sync-from",
start,2023-05-02T19:45:37.846839,,40,44277,running,cli,,,,,,,,ios7,,,"taking device lock",
stop,2023-05-02T19:45:37.847001,0.000162,40,44277,running,cli,,,,,,,,ios7,,,"taking device lock",
start,2023-05-02T19:45:37.848073,,40,44265,running,cli,,,,,,,,ios74,,,"sync-from",
start,2023-05-02T19:45:37.849096,,40,44265,running,cli,,,,,,,,ios74,,,"taking device lock",
stop,2023-05-02T19:45:37.849328,0.000232,40,44265,running,cli,,,,,,,,ios74,,,"taking device lock",
start,2023-05-02T19:45:37.849780,,40,44251,running,cli,,,,,,,,ios29,connect,,"connect",
start,2023-05-02T19:45:37.849869,,40,44200,running,cli,,,,,,,,ios21,,,"sync-from",
info,2023-05-02T19:45:37.850218,,40,44251,running,cli,,,,,,,,ios29,connect,,"send NED connect",
start,2023-05-02T19:45:37.850341,,40,44200,running,cli,,,,,,,,ios21,,,"taking device lock",
stop,2023-05-02T19:45:37.850758,0.000417,40,44200,running,cli,,,,,,,,ios21,,,"taking device lock",
start,2023-05-02T19:45:37.852020,,40,44207,running,cli,,,,,,,,ios3,,,"sync-from",
start,2023-05-02T19:45:37.853362,,40,44207,running,cli,,,,,,,,ios3,,,"taking device lock",
stop,2023-05-02T19:45:37.853707,0.000345,40,44207,running,cli,,,,,,,,ios3,,,"taking device lock",
start,2023-05-02T19:45:37.853798,,40,44250,running,cli,,,,,,,,ios49,connect,,"connect",
start,2023-05-02T19:45:37.853904,,40,44242,running,cli,,,,,,,,ios41,connect,,"connect",
info,2023-05-02T19:45:37.854346,,40,44250,running,cli,,,,,,,,ios49,connect,,"send NED connect",
info,2023-05-02T19:45:37.854343,,40,44242,running,cli,,,,,,,,ios41,connect,,"send NED connect",
start,2023-05-02T19:45:37.855332,,40,44210,running,cli,,,,,,,,ios13,connect,,"connect",
info,2023-05-02T19:45:37.855576,,40,44210,running,cli,,,,,,,,ios13,connect,,"send NED connect",
start,2023-05-02T19:45:37.855650,,40,44206,running,cli,,,,,,,,ios28,,,"sync-from",
start,2023-05-02T19:45:37.856062,,40,44237,running,cli,,,,,,,,ios36,,,"sync-from",
start,2023-05-02T19:45:37.856268,,40,44256,running,cli,,,,,,,,ios66,,,"sync-from",
start,2023-05-02T19:45:37.856412,,40,44206,running,cli,,,,,,,,ios28,,,"taking device lock",
stop,2023-05-02T19:45:37.856666,0.000254,40,44206,running,cli,,,,,,,,ios28,,,"taking device lock",
start,2023-05-02T19:45:37.856727,,40,44252,running,cli,,,,,,,,ios52,connect,,"connect",
start,2023-05-02T19:45:37.856816,,40,44269,running,cli,,,,,,,,ios61,connect,,"connect",
info,2023-05-02T19:45:37.857026,,40,44269,running,cli,,,,,,,,ios61,connect,,"send NED connect",
info,2023-05-02T19:45:37.857102,,40,44252,running,cli,,,,,,,,ios52,connect,,"send NED connect",
start,2023-05-02T19:45:37.857159,,40,44237,running,cli,,,,,,,,ios36,,,"taking device lock",
start,2023-05-02T19:45:37.857197,,40,44256,running,cli,,,,,,,,ios66,,,"taking device lock",
start,2023-05-02T19:45:37.857362,,40,44215,running,cli,,,,,,,,ios14,connect,,"connect",
stop,2023-05-02T19:45:37.857424,0.000265,40,44237,running,cli,,,,,,,,ios36,,,"taking device lock",
info,2023-05-02T19:45:37.857681,,40,44215,running,cli,,,,,,,,ios14,connect,,"send NED connect",
stop,2023-05-02T19:45:37.858412,0.001215,40,44256,running,cli,,,,,,,,ios66,,,"taking device lock",
start,2023-05-02T19:45:37.864635,,40,44276,running,cli,,,,,,,,ios78,connect,,"connect",
start,2023-05-02T19:45:37.864790,,40,44274,running,cli,,,,,,,,ios77,,,"sync-from",
start,2023-05-02T19:45:37.865608,,40,44272,running,cli,,,,,,,,ios69,connect,,"connect",
start,2023-05-02T19:45:37.865868,,40,44271,running,cli,,,,,,,,ios8,connect,,"connect",
start,2023-05-02T19:45:37.866223,,40,44212,running,cli,,,,,,,,ios35,,,"sync-from",
info,2023-05-02T19:45:37.866328,,40,44272,running,cli,,,,,,,,ios69,connect,,"send NED connect",
info,2023-05-02T19:45:37.866405,,40,44271,running,cli,,,,,,,,ios8,connect,,"send NED connect",
start,2023-05-02T19:45:37.866798,,40,44274,running,cli,,,,,,,,ios77,,,"taking device lock",
info,2023-05-02T19:45:37.866891,,40,44276,running,cli,,,,,,,,ios78,connect,,"send NED connect",
stop,2023-05-02T19:45:37.866999,0.000201,40,44274,running,cli,,,,,,,,ios77,,,"taking device lock",
start,2023-05-02T19:45:37.867643,,40,44212,running,cli,,,,,,,,ios35,,,"taking device lock",
start,2023-05-02T19:45:37.867707,,40,44255,running,cli,,,,,,,,ios57,connect,,"connect",
start,2023-05-02T19:45:37.867889,,40,44259,running,cli,,,,,,,,ios6,connect,,"connect",
stop,2023-05-02T19:45:37.867939,0.000296,40,44212,running,cli,,,,,,,,ios35,,,"taking device lock",
info,2023-05-02T19:45:37.868086,,40,44255,running,cli,,,,,,,,ios57,connect,,"send NED connect",
info,2023-05-02T19:45:37.868188,,40,44259,running,cli,,,,,,,,ios6,connect,,"send NED connect",
start,2023-05-02T19:45:37.868591,,40,44266,running,cli,,,,,,,,ios56,connect,,"connect",
start,2023-05-02T19:45:37.869255,,40,44233,running,cli,,,,,,,,ios43,connect,,"connect",
info,2023-05-02T19:45:37.869253,,40,44266,running,cli,,,,,,,,ios56,connect,,"send NED connect",
info,2023-05-02T19:45:37.869703,,40,44233,running,cli,,,,,,,,ios43,connect,,"send NED connect",
start,2023-05-02T19:45:37.870845,,40,44258,running,cli,,,,,,,,ios68,,,"sync-from",
start,2023-05-02T19:45:37.871110,,40,44260,running,cli,,,,,,,,ios70,connect,,"connect",
info,2023-05-02T19:45:37.871331,,40,44260,running,cli,,,,,,,,ios70,connect,,"send NED connect",
start,2023-05-02T19:45:37.871409,,40,44258,running,cli,,,,,,,,ios68,,,"taking device lock",
stop,2023-05-02T19:45:37.871600,0.000191,40,44258,running,cli,,,,,,,,ios68,,,"taking device lock",
start,2023-05-02T19:45:37.871920,,40,44264,running,cli,,,,,,,,ios63,connect,,"connect",
info,2023-05-02T19:45:37.872085,,40,44264,running,cli,,,,,,,,ios63,connect,,"send NED connect",
start,2023-05-02T19:45:37.873005,,40,44201,running,cli,,,,,,,,ios23,,,"sync-from",
